"dcg_vo_set_01"
{
"DCG_VO_vanessa_buying_time"	"Pierpont y yo no estamos de acuerdo en muchas cosas, pero él fue sabio al reconocer lo peligroso que es hacer enfadar al Semblante del Vacío. No me emociona el Tratado de Claszureme, la verdad. La cronomancia era increíble. Pero, ¿sabes qué otra cosa es increíble? Que no te borren de la línea del tiempo."
"DCG_VO_kanna_equip_generic_weapon_05"	"No le temo a la guerra."
"DCG_VO_kanna_equip_generic_armor_01"	"Lideraré desde la vanguardia."
"DCG_VO_kanna_equip_generic_armor_02"	"Soy una superviviente."
"DCG_VO_kanna_equip_generic_armor_03"	"Necesitaba esto."
"DCG_VO_kanna_equip_generic_armor_04"	"A ver si el Resplandor intenta hacerme daño ahora."
"DCG_VO_kanna_equip_generic_armor_05"	"Debemos prepararnos"
"DCG_VO_kanna_equip_generic_accessory_01"	"Esto me queda bien"
"DCG_VO_kanna_equip_generic_accessory_02"	"Le daré buen uso."
"DCG_VO_kanna_equip_generic_accessory_03"	"Podría servirme."
"DCG_VO_kanna_equip_generic_accessory_04"	"La guerra se aproxima."
"DCG_VO_kanna_equip_generic_accessory_05"	"Mi victoria está cerca"
"DCG_VO_kanna_kill_rival_01"	"La muerte viene por ti."
"DCG_VO_kanna_kill_rival_02"	"Nadie puede negar a la Oscuridad."
"DCG_VO_kanna_kill_rival_03"	"Pronto conocerás la derrota."
"DCG_VO_kanna_kill_rival_04"	"Vas a perder la vida."
"DCG_VO_kanna_kill_rival_05"	"Serás un sacrificio digno para la Oscuridad."
"DCG_VO_kanna_kill_rival_06"	"No hay escapatoria."
"DCG_VO_kanna_kill_rival_07"	"No puedes escapar de la Oscuridad."
"DCG_VO_kanna_kill_rival_08"	"Es normal sentir desesperación."
"DCG_VO_kanna_kill_rival_09"	"No puedes esconderte de mí."
"DCG_VO_kanna_kill_rival_10"	"El poder de la Oscuridad es absoluto."
"DCG_VO_kanna_use_include_01"	"Hay que aplastar a los débiles."
"DCG_VO_kanna_use_include_02"	"Sangre por sangre."
"DCG_VO_kanna_use_include_03"	"<i>carcajada malvada</i>"
"DCG_VO_kanna_unique_01"	"¿Estás lista para morir, madre?"
"DCG_VO_kanna_unique_02"	"Adiós, Prélex."
"DCG_VO_kanna_unique_03"	"No le saques demasiadas conclusiones a esto."
"DCG_VO_kanna_unique_04"	"Esta alianza no durará mucho."
"DCG_VO_kanna_unique_05"	"Tu muerte es inevitable."
"DCG_VO_kanna_unique_06"	"Mi gente te destrozará."
"DCG_VO_kanna_unique_07"	"Ven y sirve a la Oscuridad."
"DCG_VO_kanna_unique_08"	"La Oscuridad te necesita..."
"DCG_VO_kanna_unique_09"	"Lucha por la Oscuridad y se te recompensará."
"DCG_VO_kanna_unique_10"	"¡Ven, ejército mío!"
"DCG_VO_kanna_unique_11"	"El poder siempre tiene un precio."
"DCG_VO_kanna_unique_12"	"Los Ancestros exigen sangre."
"DCG_VO_kanna_unique_13"	"Un precio que solo los más fuertes están dispuestos a pagar."
"DCG_VO_kanna_unique_14"	"Los fuertes vivirán y los débiles morirán."
"DCG_VO_kanna_unique_15"	"Hay que hacer sacrificios."
"DCG_VO_kanna_unique_16"	"Liche, adelante."
"DCG_VO_kanna_unique_17"	"La muerte no ejerce ningún poder sobre nosotros."
"DCG_VO_kanna_unique_18"	"Entiendo el precio del poder, Liche."
"DCG_VO_kanna_unique_19"	"Tu lealtad siempre será apreciada, Traxex."
"DCG_VO_kanna_unique_20"	"La Oscuridad acepta la generosidad de los Cuórum."
"DCG_VO_kanna_healed_01"	"Ahhh"
"DCG_VO_kanna_healed_02"	"Lo necesitaba."
"DCG_VO_kanna_healed_03"	"Bien."
"DCG_VO_kanna_healed_04"	"Excelente."
"DCG_VO_kanna_healed_05"	"Me siento renovada."
"DCG_VO_kanna_taunt_generic_01"	"Derramaremos sangre en el nombre de la Oscuridad."
"DCG_VO_kanna_taunt_generic_02"	"Nadie puede hacerle frente a la Oscuridad."
"DCG_VO_kanna_taunt_generic_03"	"¡Siente la ira de la Oscuridad!"
"DCG_VO_kanna_taunt_generic_04"	"¡Los llevaré conmigo a la victoria!"
"DCG_VO_kanna_taunt_generic_05"	"Los haremos sangrar."
"DCG_VO_kanna_taunt_generic_06"	"Reconstruiremos este mundo."
"DCG_VO_kanna_taunt_generic_07"	"Mi poder no será denegado."
"DCG_VO_kanna_taunt_generic_08"	"El mundo jamás olvidará el nombre \"Kanna\"."
"DCG_VO_kanna_taunt_generic_09"	"Se acerca la furia de la Oscuridad."
"DCG_VO_kanna_taunt_generic_10"	"La victoria está cerca."
"DCG_VO_kanna_potential_kill_01"	"No puedes huir para siempre."
"DCG_VO_kanna_potential_kill_02"	"Acepta tu destino."
"DCG_VO_kanna_potential_kill_03"	"La muerte viene por ti."
"DCG_VO_kanna_potential_kill_04"	"No puedes detener a la Oscuridad."
"DCG_VO_kanna_potential_kill_05"	"Hoy morirás."
"DCG_VO_kanna_potential_save_01"	"He vuelto a burlar a la muerte."
"DCG_VO_kanna_potential_save_02"	"La Oscuridad tiene planes para mí."
"DCG_VO_kanna_potential_save_03"	"Aún no estoy lista para morir."
"DCG_VO_kanna_potential_save_04"	"La muerte no me encontrará hoy."
"DCG_VO_kanna_potential_save_05"	"Me parece que no."
"DCG_VO_kanna_permanent_armor_01"	"Mi resistencia aumenta."
"DCG_VO_kanna_permanent_armor_02"	"Nadie debería subestimarme."
"DCG_VO_kanna_permanent_armor_03"	"Incluso ahora me hago más fuerte"
"DCG_VO_kanna_permanent_armor_04"	"Mi cuerpo era débil, pero ya no."
"DCG_VO_kanna_permanent_armor_05"	"Continuaré sobreviviendo."
"DCG_VO_kanna_permanent_attack_01"	"La Oscuridad me da fuerza."
"DCG_VO_kanna_permanent_attack_02"	"Tengo los medios necesarios para mi venganza."
"DCG_VO_kanna_permanent_attack_03"	"Mataré a nuestros enemigos."
"DCG_VO_kanna_permanent_attack_04"	"La sangre será derramada."
"DCG_VO_kanna_permanent_attack_05"	"Mis enemigos llorarán."
"DCG_VO_kanna_permanent_health_01"	"Nunca moriré."
"DCG_VO_kanna_permanent_health_02"	"He sido reforjada."
"DCG_VO_kanna_permanent_health_03"	"Mi voluntad es más fuerte."
"DCG_VO_kanna_permanent_health_04"	"Acepto con gusto los regalos de la Oscuridad."
"DCG_VO_kanna_permanent_health_05"	"Con la Oscuridad todo es posible."
"DCG_VO_kanna_cast_spell_01"	"Siente mi ira."
"DCG_VO_kanna_cast_spell_02"	"Contempla el poder de la Oscuridad."
"DCG_VO_kanna_cast_spell_03"	"¡Ja!"
"DCG_VO_kanna_cast_spell_04"	"¡Siente mi poder!"
"DCG_VO_kanna_cast_spell_05"	"¡Acobárdense ante la Oscuridad!"
"DCG_VO_kanna_cast_spell_06"	"¡Actúo en nombre de la Oscuridad!"
"DCG_VO_kanna_cast_spell_07"	"Soy el vástago de la Oscuridad."
"DCG_VO_kanna_cast_spell_08"	"Si no estás con nosotros, ¡estás contra nosotros!"
"DCG_VO_kanna_cast_spell_09"	"¡Haré que nos alcemos con la victoria!"
"DCG_VO_kanna_cast_spell_10"	"Todo lo que hago es para rendir tributo a la Oscuridad."
"DCG_VO_kanna_death_01"	"<i>gritos</i>"
"DCG_VO_kanna_buff_ally_01"	"Un regalo de la Oscuridad."
"DCG_VO_kanna_buff_ally_02"	"La Oscuridad recompensa a sus aliados."
"DCG_VO_kanna_buff_ally_03"	"Únete y se te recompensará."
"DCG_VO_kanna_buff_ally_04"	"La Oscuridad te llama."
"DCG_VO_kanna_buff_ally_05"	"Entrégate a la Oscuridad."
"DCG_VO_kanna_buff_ally_06"	"Únete a mí y sirvamos a la Oscuridad."
"DCG_VO_kanna_buff_ally_07"	"Te mostraré el poder que concede la Oscuridad."
"DCG_VO_kanna_buff_ally_08"	"Esto es solo una pequeña muestra de lo que la Oscuridad puede ofrecerte."
"DCG_VO_kanna_buff_ally_09"	"Deja que la Oscuridad te reforje."
"DCG_VO_kanna_buff_ally_10"	"Entrégate a la Oscuridad."
"DCG_VO_kanna_debuff_enemy_01"	"Eres débil."
"DCG_VO_kanna_debuff_enemy_02"	"Te observaré mientras te marchitas..."
"DCG_VO_kanna_debuff_enemy_03"	"¿Pensabas que podías ganar?"
"DCG_VO_kanna_debuff_enemy_04"	"Tu poder no es nada comparado con el mío."
"DCG_VO_kanna_debuff_enemy_05"	"¿Dónde quedó tu valentía?"
"DCG_VO_kanna_debuff_enemy_06"	"Ahora no pareces tan arrogante..."
"DCG_VO_kanna_debuff_enemy_07"	"¿Ocurre algo?"
"DCG_VO_kanna_debuff_enemy_08"	"No tienes buen aspecto."
"DCG_VO_kanna_debuff_enemy_09"	"¡Ja, ja, ja, ja, ja!"
"DCG_VO_kanna_debuff_enemy_10"	"Disfrutaré viéndote morir."
"DCG_VO_kanna_single_target_damage_01"	"Vas a morir."
"DCG_VO_kanna_single_target_damage_02"	"Se acerca el final."
"DCG_VO_kanna_single_target_damage_03"	"Déjame este a mí."
"DCG_VO_kanna_single_target_damage_04"	"Te enseñaré con quién te estás enfrentando."
"DCG_VO_kanna_single_target_damage_05"	"No debiste hacerme enfadar."
"DCG_VO_kanna_single_target_damage_06"	"Esto no me tomará mucho."
"DCG_VO_kanna_single_target_damage_07"	"Quiero oírte suplicar."
"DCG_VO_kanna_single_target_damage_08"	"Debiste haberme jurado lealtad."
"DCG_VO_kanna_single_target_damage_09"	"Arrodíllate."
"DCG_VO_kanna_single_target_damage_10"	"Veré cómo te desangras."
"DCG_VO_kanna_multi_damage_small_01"	"¿A esto le llamas un ejército?"
"DCG_VO_kanna_multi_damage_small_02"	"¿Pensaban que podrían detenernos?"
"DCG_VO_kanna_multi_damage_small_03"	"¿Esto es lo que trajeron para detenerme?"
"DCG_VO_kanna_multi_damage_small_04"	"Demasiado fácil."
"DCG_VO_kanna_multi_damage_small_05"	"Largo de aquí."
"DCG_VO_kanna_multi_damage_small_06"	"Me aburren."
"DCG_VO_kanna_multi_damage_small_07"	"¿Dónde está el verdadero desafío?"
"DCG_VO_kanna_multi_damage_small_08"	"¿Cuántos de ustedes tengo que matar?"
"DCG_VO_kanna_multi_damage_small_09"	"Los masacraré a todos."
"DCG_VO_kanna_multi_damage_small_10"	"Todo aquel que se enfrente a mí morirá."
"DCG_VO_kanna_multi_damage_large_01"	"¡Los sacrificaré como ofrenda!"
"DCG_VO_kanna_multi_damage_large_02"	"¡Es la voluntad de los Ancestros!"
"DCG_VO_kanna_multi_damage_large_03"	"¡Contemplen el poder de la Oscuridad!"
"DCG_VO_kanna_multi_damage_large_04"	"¡Este es el poder de la Oscuridad!"
"DCG_VO_kanna_multi_damage_large_05"	"Solo los aguarda la muerte."
"DCG_VO_kanna_multi_damage_large_06"	"Que su sangre apacigüe a los Ancestros..."
"DCG_VO_kanna_multi_damage_large_07"	"Esto es el comienzo del fin..."
"DCG_VO_kanna_multi_damage_large_08"	"Todos gritarán."
"DCG_VO_kanna_multi_damage_large_09"	"Sus gritos resonarán por toda la eternidad."
"DCG_VO_kanna_multi_damage_large_10"	"¡TODOS VAN A MORIR!"
"DCG_VO_kanna_pleased_01"	"Bien."
"DCG_VO_kanna_pleased_02"	"Nadie puede pararnos."
"DCG_VO_kanna_pleased_03"	"La gloria nos espera."
"DCG_VO_kanna_pleased_04"	"Como había planeado."
"DCG_VO_kanna_pleased_05"	"Alabada sea la Oscuridad."
"DCG_VO_kanna_pleased_06"	"Que día tan glorioso."
"DCG_VO_kanna_pleased_07"	"Esto es demasiado perfecto."
"DCG_VO_kanna_pleased_08"	"¡Contemplen a mi ejército!"
"DCG_VO_kanna_pleased_09"	"Nada puede detenernos."
"DCG_VO_kanna_pleased_10"	"Esto me place..."
"DCG_VO_kanna_concerned_01"	"No me derrotarán..."
"DCG_VO_kanna_concerned_02"	"Esto es una prueba..."
"DCG_VO_kanna_concerned_03"	"No mostraré debilidad..."
"DCG_VO_kanna_concerned_04"	"Piensan que ganaron, para ya verán..."
"DCG_VO_kanna_concerned_05"	"Nunca me rindo..."
"DCG_VO_kanna_concerned_06"	"Tengo que pensar algo rápido..."
"DCG_VO_kanna_concerned_07"	"¿Cómo es que perdimos el control?"
"DCG_VO_kanna_concerned_08"	"Debo retomar las riendas..."
"DCG_VO_kanna_concerned_09"	"Esto es preocupante..."
"DCG_VO_kanna_concerned_10"	"Te subestimé..."
"DCG_VO_kanna_angry_01"	"¡Sírveme!"
"DCG_VO_kanna_angry_02"	"¡Obedece!"
"DCG_VO_kanna_angry_03"	"¡Todo el que se oponga a mí será destruido!"
"DCG_VO_kanna_angry_04"	"Lo pagarás."
"DCG_VO_kanna_angry_05"	"No me denegarán."
"DCG_VO_kanna_angry_06"	"¡Mi ejército te aplastará!"
"DCG_VO_kanna_angry_07"	"¡Te ahogaré en sangre!"
"DCG_VO_kanna_angry_08"	"Me rogarás que te mate."
"DCG_VO_kanna_angry_09"	"¡Ríndete!"
"DCG_VO_kanna_angry_10"	"¡Te arrepentirás de haber venido, imbécil!"
"DCG_VO_kanna_arrogant_01"	"¡Soy la elegida de la Oscuridad!"
"DCG_VO_kanna_arrogant_02"	"Nadie impedirá que cumpla mi destino."
"DCG_VO_kanna_arrogant_03"	"Nací para la grandeza."
"DCG_VO_kanna_arrogant_04"	"Cambiaré la historia."
"DCG_VO_kanna_arrogant_05"	"El mundo jamás será el mismo."
"DCG_VO_kanna_arrogant_06"	"Mi poder no cesa de aumentar..."
"DCG_VO_kanna_arrogant_07"	"Uf... Las cosas que te haré..."
"DCG_VO_kanna_arrogant_08"	"Soy la elegida de la Oscuridad."
"DCG_VO_kanna_arrogant_09"	"I alone am fit to rule."
"DCG_VO_kanna_arrogant_10"	"My army is unending..."
"DCG_VO_kanna_enigmatic_01"	"I'll build an empire on the ashes of the Radiant."
"DCG_VO_kanna_enigmatic_02"	"You have no idea what the Dire is capable of..."
"DCG_VO_kanna_enigmatic_03"	"Once I was weak... no longer."
"DCG_VO_kanna_enigmatic_04"	"People only respect what they fear..."
"DCG_VO_kanna_enigmatic_05"	"La Oscuridad me ha otorgado sabiduría."
"DCG_VO_kanna_enigmatic_06"	"La Oscuridad me mostrará el camino."
"DCG_VO_kanna_enigmatic_07"	"Only few are worthy of this power."
"DCG_VO_kanna_enigmatic_08"	"Your world is about to crumble..."
"DCG_VO_kanna_enigmatic_09"	"We will control the battlefield..."
"DCG_VO_kanna_enigmatic_10"	"Follow my command."
"DCG_VO_kanna_death_01"	"<i>Screams</i>"
"DCG_VO_bristleback_intro"	"I never went to some fancy military school to learn how to beat a man half to death... that's what bars were for. "
"DCG_VO_bristleback_heroric_resolve_intro"	"The world is a like a 280 lbs belligerent walrus man - it's not just gonna try to beat you down, it's gonna try to beat you while you're down. So when that metaphorical, or in my case very literal, walrus man starts stalkin' towards ya - you only got one option: pick yourself up and punch that bastard in the face."
"DCG_VO_bristleback_pick_a_fight_intro"	"It takes a lot to get me mad - ok that's a lie, I'm always mad. It takes a lot to make me wanna fight someone- yeah, that's not true either - I- oh to hell with it, let's be honest I like punching people."
"DCG_VO_bristleback_rising_anger_intro"	"Tusk's breath was a mix of stale beer and raw fish, but I wasn't about to back down... no... I was just getting started."
"DCG_VO_sucker_punch_intro"	"There are rules to a civilized bar fight, and that Walrus faced cretin ignored every single one."
"DCG_VO_bristleback_nasal_goo_intro"	"It's not gonna score points with the ladies at a cotillion, but when it comes to winning a fight I'll take every advantage I can get."
"DCG_VO_bristleback_equip_generic_weapon_01"	"This'll do nicely."
"DCG_VO_bristleback_equip_generic_weapon_02"	"Oh I like this."
"DCG_VO_bristleback_equip_generic_weapon_03"	"Let's pick a fight shall we?"
"DCG_VO_bristleback_equip_generic_weapon_04"	"It's not a bar stool, but it'll do the trick."
"DCG_VO_bristleback_equip_generic_weapon_05"	"I'm likin' my odds better already."
"DCG_VO_bristleback_equip_generic_armor_01"	"Better safe than sorry..."
"DCG_VO_bristleback_equip_generic_armor_02"	"Let's see 'em try to knock me down now..."
"DCG_VO_bristleback_equip_generic_armor_03"	"I'm gonna be unstoppable!"
"DCG_VO_bristleback_equip_generic_armor_04"	"Ready for war."
"DCG_VO_bristleback_equip_generic_armor_05"	"Alright then, let's hurt some people."
"DCG_VO_bristleback_equip_generic_accessory_01"	"Nice..."
"DCG_VO_bristleback_equip_generic_accessory_02"	"Perfect."
"DCG_VO_bristleback_equip_generic_accessory_03"	"This looks great on me."
"DCG_VO_bristleback_equip_generic_accessory_04"	"I rather like this."
"DCG_VO_bristleback_equip_generic_accessory_05"	"I think this brings out my quills, don't you?"
"DCG_VO_bristleback_kill_rival_01"	"I'm about to beat someone stupid..."
"DCG_VO_bristleback_kill_rival_02"	"You're about to have a real bad day..."
"DCG_VO_bristleback_kill_rival_03"	"I don't think you're gonna like the way this goes..."
"DCG_VO_bristleback_kill_rival_04"	"Face it, you're outmatched..."
"DCG_VO_bristleback_kill_rival_05"	"I'm gonna punch your face in."
"DCG_VO_bristleback_kill_rival_06"	"I love this part..."
"DCG_VO_bristleback_kill_rival_07"	"Let's see ya try to survive this..."
"DCG_VO_bristleback_kill_rival_08"	"Someone's not walkin' away from this."
"DCG_VO_bristleback_kill_rival_09"	"I'll make it quick."
"DCG_VO_bristleback_kill_rival_10"	"Hope you'll put up a fight, mate."
"DCG_VO_bristleback_use_include_01"	"Hawking sound"
"DCG_VO_bristleback_use_include_02"	"Oh where are my manners..."
"DCG_VO_bristleback_use_include_03"	"I think you got somethin' on ya, mate..."
"DCG_VO_bristleback_unique_01"	"I think things are off to a good start..."
"DCG_VO_bristleback_unique_02"	"Things are startin' to look up."
"DCG_VO_bristleback_unique_03"	"Time to build my reputation..."
"DCG_VO_bristleback_unique_04"	"Who's next!"
"DCG_VO_bristleback_unique_05"	"I could do this all day..."
"DCG_VO_bristleback_unique_06"	"Who else wants to try me?"
"DCG_VO_bristleback_unique_07"	"I'm unstoppable!"
"DCG_VO_bristleback_unique_08"	"Let's see Tusk try something now!"
"DCG_VO_bristleback_unique_09"	"No one can take me on..."
"DCG_VO_bristleback_unique_10"	"I'll take ya all on!"
"DCG_VO_bristleback_unique_11"	"BARFIGHT!"
"DCG_VO_bristleback_unique_12"	"3 on 1? Works for me."
"DCG_VO_bristleback_unique_14"	"Don't worry Axe, Goodkind can mop it up for ya..."
"DCG_VO_bristleback_unique_17"	"I'm callin' you out!"
"DCG_VO_bristleback_unique_18"	"Let's go, mate!"
"DCG_VO_bristleback_unique_19"	"Just you and me buddy..."
"DCG_VO_bristleback_unique_20"	"Time to see which one of us is stronger."
"DCG_VO_bristleback_healed_01"	"Aaah."
"DCG_VO_bristleback_healed_02"	"Thanks."
"DCG_VO_bristleback_healed_03"	"Much better."
"DCG_VO_bristleback_healed_04"	"Still in it..."
"DCG_VO_bristleback_healed_05"	"This isn't over yet..."
"DCG_VO_bristleback_taunt_generic_01"	"Time to pick a fight."
"DCG_VO_bristleback_taunt_generic_02"	"Come on people, I'm lookin' for a challenge..."
"DCG_VO_bristleback_taunt_generic_03"	"Time to smash a rock."
"DCG_VO_bristleback_taunt_generic_04"	"Let's take 'em out fellas!"
"DCG_VO_bristleback_taunt_generic_05"	"We can win this fight!"
"DCG_VO_bristleback_taunt_generic_06"	"I'm lookin' forward to a challenge."
"DCG_VO_bristleback_taunt_generic_07"	"Let's end this quick and find a tavern."
"DCG_VO_bristleback_taunt_generic_08"	"Let's give 'em a fight to remember..."
"DCG_VO_bristleback_taunt_generic_09"	"Ready for anything..."
"DCG_VO_bristleback_taunt_generic_10"	"I'll take whatever they can throw at me..."
"DCG_VO_bristleback_potential_kill_01"	"¿Qué pasa? ¿Pensabas que te ibas a ir así no más?"
"DCG_VO_bristleback_potential_kill_02"	"Te tengo..."
"DCG_VO_bristleback_potential_kill_03"	"Hoy no es tu día."
"DCG_VO_bristleback_potential_kill_04"	"Eres hombre muerto."
"DCG_VO_bristleback_potential_kill_05"	"Al menos hiciste que me esforzara."
"DCG_VO_bristleback_potential_save_01"	"¿Crees que me derrotarás tan fácilmente?"
"DCG_VO_bristleback_potential_save_02"	"I don't think so."
"DCG_VO_bristleback_potential_save_03"	"No acabarás conmigo."
"DCG_VO_bristleback_potential_save_04"	"Gente mejor que tú lo ha intentado."
"DCG_VO_bristleback_potential_save_05"	"Tienes que esforzarte más..."
"DCG_VO_bristleback_permanent_armor_01"	"A ver si intentan hacerme daño ahora."
"DCG_VO_bristleback_permanent_armor_02"	"I'll take anything they got."
"DCG_VO_bristleback_permanent_armor_03"	"Pasarán sobre mi cadáver."
"DCG_VO_bristleback_permanent_armor_04"	"I can stay here all day."
"DCG_VO_bristleback_permanent_armor_05"	"I'm not going anywhere."
"DCG_VO_bristleback_permanent_attack_01"	"Getting stronger."
"DCG_VO_bristleback_permanent_attack_02"	"I'm ready for anythin'"
"DCG_VO_bristleback_permanent_attack_03"	"Ready to pick a fight."
"DCG_VO_bristleback_permanent_attack_04"	"I'll fight anyone."
"DCG_VO_bristleback_permanent_attack_05"	"Who wants to challenge me!"
"DCG_VO_bristleback_permanent_health_01"	"Still in the fight."
"DCG_VO_bristleback_permanent_health_02"	"Feelin' stronger."
"DCG_VO_bristleback_permanent_health_03"	"I could keep fighting all night.."
"DCG_VO_bristleback_permanent_health_04"	"I'm feelin' pretty good."
"DCG_VO_bristleback_permanent_health_05"	"Haven't felt this good in while."
"DCG_VO_bristleback_cast_spell_01"	"Let's see how you like this -"
"DCG_VO_bristleback_cast_spell_02"	"We came prepared..."
"DCG_VO_bristleback_cast_spell_03"	"I got a few tricks up me sleeve..."
"DCG_VO_bristleback_cast_spell_04"	"You see this one comin'?"
